,X1,Provider Name,DBA Name,State,Census Block FIPS Code,Technology Code,Consumer,Max Advertised Downstream Speed (mbps),Max Advertised Upstream Speed (mbps),Business
305,305,GCI Communication Corp.,GCI Communication Corp.,NY,360610069001010,60,0,0,0,1
306,306,Illinois Bell Telephone Company,AT&T Illinois,IL,170438456023026,10,1,6,0.512,0
307,307,"VSAT Systems, LLC",Skycasters,GA,130550104002021,60,1,2,1.3,1
308,308,GCI Communication Corp.,GCI Communication Corp.,ID,160859701003841,60,0,0,0,1
309,309,"HNS License Sub, LLC",HughesNet,PA,420710139022014,60,1,25,3,1
310,310,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,IL,170190053002020,43,1,987,35,1
311,311,"ViaSat, Inc.",Viasat Inc,NM,350490103141046,60,1,100,3,1
312,312,"HNS License Sub, LLC",HughesNet,ID,160830005001091,60,1,25,3,1
313,313,"HNS License Sub, LLC",HughesNet,UT,490351101041028,60,1,25,3,1
314,314,Safelink Internet,Safelink Internet,ID,160270223002279,70,1,25,5,1
315,315,"HNS License Sub, LLC",HughesNet,UT,490211106003027,60,1,25,3,1
316,316,"VSAT Systems, LLC",Skycasters,SC,450910618022074,60,1,2,1.3,1
317,317,"Wes-Tex Telephone Cooperative, Inc.",Wes-Tex Telephone Cooperative,TX,482279501002023,10,1,1.5,0.25,1
318,318,Indiana Bell Telephone Company,AT&T Indiana,IN,180670009001005,10,1,6,0.512,0
319,319,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,PA,420454024001012,43,1,987,35,1
320,320,"Charter Communications, Inc.",Charter Communications Inc,CA,060375352002006,43,1,940,35,1
321,321,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,NJ,340297330004013,43,1,987,35,1
322,322,"VSAT Systems, LLC",Skycasters,IL,170318269022046,60,1,2,1.3,1
323,323,"CenturyLink, Inc.",CenturyLink,UT,490351110021000,11,1,1.5,0.896,1
324,324,Verizon New England Inc.,Verizon New England Inc.,MA,250173385002020,50,1,940,880,1
325,325,Fidelity Communications Co.,Fidelity Cablevision,MO,291618908001065,40,1,250,15,1
326,326,"VSAT Systems, LLC",Skycasters,MN,270290003003071,60,1,2,1.3,1
327,327,"ViaSat, Inc.",Viasat Inc,MI,260873385001068,60,1,100,3,1
328,328,AT&T California,AT&T California,CA,060990039042015,11,1,18,0.768,0
329,329,"VSAT Systems, LLC",Skycasters,TX,480759501001123,60,1,2,1.3,1
330,330,"HNS License Sub, LLC",HughesNet,MN,271630704031005,60,1,25,3,1
331,331,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,IL,170318387004012,43,1,987,35,1
332,332,Frontier Communications Corporation,Frontier Communications Corporation,TX,480410020072012,10,1,6,1,1
333,333,GCI Communication Corp.,GCI Communication Corp.,AZ,040134222093000,60,0,0,0,1
334,334,"VSAT Systems, LLC",Skycasters,VA,511539003004012,60,1,2,1.3,1
335,335,"VSAT Systems, LLC",Skycasters,KS,200450002002030,60,1,2,1.3,1
336,336,"Quantum Telecommunications, Inc.",Quantum Internet & Telephone,MD,245102404001011,20,0,0,0,1
337,337,"VSAT Systems, LLC",Skycasters,KS,201639746002263,60,1,2,1.3,1
338,338,Suddenlink Communications,Suddenlink Communications,AR,051159516001078,43,1,1000,50,1
339,339,GCI Communication Corp.,GCI Communication Corp.,NE,311259661002183,60,0,0,0,1
340,340,AT&T California,AT&T California,CA,060133601021003,11,1,18,0.768,0
341,341,"HNS License Sub, LLC",HughesNet,TN,471239251001020,60,1,25,3,1
342,342,"VSAT Systems, LLC",Skycasters,PA,421298049001000,60,1,2,1.3,1
343,343,"HNS License Sub, LLC",HughesNet,PA,421010301005001,60,1,25,3,1
344,344,"Blackfoot Communications, Inc.",BLACKFOOTCOMMUNICATIONS,MT,300439622022956,11,1,1.5,1,1
345,345,"Windstream Iowa Telecommunications, LLC",Windstream Iowa Communications Inc.,IA,191712901003062,42,1,100,8,0
346,346,GCI Communication Corp.,GCI Communication Corp.,TX,480190002002303,60,0,0,0,1
347,347,StarTouch Broadband,StarTouch Broadband,WA,530330031005004,70,0,0,0,1
348,348,"HNS License Sub, LLC",HughesNet,TX,482399503002055,60,1,25,3,1
349,349,"VSAT Systems, LLC",Skycasters,NE,311219668001027,60,1,2,1.3,1
350,350,"Skybeam, Inc.",Skybeam,IL,172010031003003,70,1,15,15,1
351,351,"VSAT Systems, LLC",Skycasters,LA,220750501001163,60,1,2,1.3,1
352,352,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,TX,481130117022016,10,1,6,0.512,0
353,353,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,OK,401091063033020,10,1,3,0.384,0
354,354,"ViaSat, Inc.",Viasat Inc,PA,420710101011051,60,1,35,3,1
355,355,GCI Communication Corp.,GCI Communication Corp.,MI,261251802003013,60,0,0,0,1
356,356,netBlazr Inc.,netBlazr Inc,MA,250173504004011,70,1,50,50,1
357,357,"ViaSat, Inc.",Viasat Inc,WI,550250120011063,60,1,100,3,1
358,358,"VSAT Systems, LLC",Skycasters,SC,450150207071020,60,1,2,1.3,1
359,359,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,PA,421010245001003,10,1,10,1,1
360,360,"ViaSat, Inc.",Viasat Inc,AL,010970040001012,60,1,100,3,1
361,361,"CenturyLink, Inc.",CenturyLink,AZ,040190005002002,11,1,10,1,1
362,362,GCI Communication Corp.,GCI Communication Corp.,IN,180279543003061,60,0,0,0,1
363,363,Frontier Communications Corporation,Frontier Communications Corporation,MI,260570002001033,11,1,3,0.384,1
364,364,GCI Communication Corp.,GCI Communication Corp.,UT,490050005022006,60,0,0,0,1
365,365,"VSAT Systems, LLC",Skycasters,MA,250138106011002,60,1,2,1.3,1
366,366,"VSAT Systems, LLC",Skycasters,SC,450279605001052,60,1,2,1.3,1
367,367,"HNS License Sub, LLC",HughesNet,VA,511770204043008,60,1,25,3,1
368,368,West Liberty Telephone Company,Liberty Communications,IA,190314505004026,11,1,20,1,1
369,369,"ViaSat, Inc.",Viasat Inc,MD,245102501034035,60,1,100,3,1
370,370,"BellSouth Telecommunications, Inc.",AT&T Florida,FL,120860002123005,11,1,18,0.768,0
371,371,"HNS License Sub, LLC",HughesNet,AL,010890106224032,60,1,25,3,1
372,372,Neptuno Media,NeptunoNetworks,PR,720970811002004,70,0,0,0,1
373,373,"BellSouth Telecommunications, Inc.",AT&T Florida,FL,120860002062021,10,1,6,0.512,0
374,374,"ViaSat, Inc.",Viasat Inc,WI,551410101002020,60,1,100,3,1
375,375,"VSAT Systems, LLC",Skycasters,IL,170318060022008,60,1,2,1.3,1
376,376,"ViaSat, Inc.",Viasat Inc,WV,540859624002371,60,1,35,3,1
377,377,"ViaSat, Inc.",Viasat Inc,TX,483579501002148,60,1,35,3,1
378,378,GCI Communication Corp.,GCI Communication Corp.,CA,060710110021011,60,0,0,0,1
379,379,"HNS License Sub, LLC",HughesNet,MA,250277492002077,60,1,25,3,1
380,380,GCI Communication Corp.,GCI Communication Corp.,NY,360690504001105,60,0,0,0,1
381,381,"ViaSat, Inc.",Viasat Inc,MD,240010017004056,60,1,35,3,1
382,382,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,TX,484530017811000,10,1,6,0.512,0
383,383,GCI Communication Corp.,GCI Communication Corp.,SC,450510704001063,60,0,0,0,1
384,384,"VSAT Systems, LLC",Skycasters,VA,511850208001092,60,1,2,1.3,1
385,385,"CenturyLink, Inc.",CenturyLink,OH,390030136001061,12,1,10,1,1
386,386,"HNS License Sub, LLC",HughesNet,CA,060590219181000,60,1,25,3,1
387,387,GCI Communication Corp.,GCI Communication Corp.,AL,011170302151115,60,0,0,0,1
388,388,Frontier Communications Corporation,Frontier Communications Corporation,CA,060650507001030,12,1,18,1,1
389,389,"HNS License Sub, LLC",HughesNet,WI,550571006001096,60,1,25,3,1
390,390,"Charter Communications, Inc.",Charter Communications Inc,NC,370970611032031,43,1,940,35,1
391,391,Frontier Communications Corporation,Frontier Communications Corporation,MI,261550301001078,11,1,1,0.128,1
392,392,"ViaSat, Inc.",Viasat Inc,PA,420110114004001,60,1,35,3,1
393,393,GCI Communication Corp.,GCI Communication Corp.,MN,270990013004004,60,0,0,0,1
394,394,"ViaSat, Inc.",Viasat Inc,PA,421010033004006,60,1,35,3,1
395,395,"Charter Communications, Inc.",Charter Communications Inc,CA,060375536022006,43,1,940,35,1
396,396,"HNS License Sub, LLC",HughesNet,CA,060378003252004,60,1,25,3,1
397,397,"ViaSat, Inc.",Viasat Inc,MN,271119604002095,60,1,35,3,1
398,398,GCI Communication Corp.,GCI Communication Corp.,KY,210079501004068,60,0,0,0,1
399,399,GCI Communication Corp.,GCI Communication Corp.,CA,060710116003148,60,0,0,0,1
400,400,"HNS License Sub, LLC",HughesNet,CA,060290052012101,60,1,25,3,1
401,401,GCI Communication Corp.,GCI Communication Corp.,PA,420250208004012,60,0,0,0,1
402,402,"CenturyLink, Inc.",CenturyLink,VA,515200204001035,30,0,0,0,1
403,403,"BellSouth Telecommunications, Inc.",AT&T Mississippi,MS,281079503003072,11,1,25,2,0
404,404,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,TX,484230004002033,11,1,18,0.768,0
405,405,"HNS License Sub, LLC",HughesNet,ID,160319503002002,60,1,25,3,1
406,406,"HNS License Sub, LLC",HughesNet,IA,191499705003086,60,1,25,3,1
407,407,"VPNet, Inc.","VPNet, Inc.",PR,720175901001072,70,1,50,5,1
408,408,"VSAT Systems, LLC",Skycasters,MN,270471803002126,60,1,2,1.3,1
409,409,"ViaSat, Inc.",Viasat Inc,NC,370499604021008,60,1,35,3,1
410,410,ALTIUS Communications LLC,BridgeMAXX,IN,180118102002054,70,1,30,10,0
411,411,"ViaSat, Inc.",Viasat Inc,GA,132532001002031,60,1,35,3,1
412,412,"VSAT Systems, LLC",Skycasters,KS,201730066001003,60,1,2,1.3,1
413,413,"VSAT Systems, LLC",Skycasters,AZ,040159504022396,60,1,2,1.3,1
414,414,"HNS License Sub, LLC",HughesNet,WA,530399501003106,60,1,25,3,1
415,415,"HNS License Sub, LLC",HughesNet,NJ,340270440003002,60,1,25,3,1
416,416,"HNS License Sub, LLC",HughesNet,MT,300690001001502,60,1,25,3,1
417,417,"VSAT Systems, LLC",Skycasters,AR,050839501002039,60,1,2,1.3,1
418,418,"VSAT Systems, LLC",Skycasters,WA,530479703002289,60,1,2,1.3,1
419,419,Choice Broadband,Choice Broadband,TX,483290101122025,70,1,30,6,0
420,420,"CenturyLink, Inc.",CenturyLink,PA,420710108013023,12,1,40,2,1
421,421,GCI Communication Corp.,GCI Communication Corp.,PA,420250202006009,60,0,0,0,1
422,422,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,TN,471570213424005,43,1,987,35,1
423,423,"HNS License Sub, LLC",HughesNet,KS,200239502001189,60,1,25,3,1
424,424,"Charter Communications, Inc.",Charter Communications Inc,WI,551314701001043,43,1,940,35,1
425,425,"HNS License Sub, LLC",HughesNet,OH,391354701011040,60,1,25,3,1
426,426,GCI Communication Corp.,GCI Communication Corp.,IA,191210603002020,60,0,0,0,1
427,427,Sacred Wind Communications Inc.,Sacred Wind Communications Inc.,NM,350319439021188,70,1,25,3,1
428,428,"VSAT Systems, LLC",Skycasters,PA,420034731001011,60,1,2,1.3,1
429,429,"CenturyLink, Inc.",CenturyLink,FL,121270908033046,12,1,10,1,1
430,430,"HNS License Sub, LLC",HughesNet,NY,360179706024029,60,1,25,3,1
431,431,"VSAT Systems, LLC",Skycasters,CA,060290062021043,60,1,2,1.3,1
432,432,Dickey Rural Telephone Cooperative,Dickey Rural Telephone Cooperative,ND,380739691002002,50,1,1000,50,1
433,433,"VSAT Systems, LLC",Skycasters,TX,482319611002058,60,1,2,1.3,1
434,434,"Windstream Ohio, LLC",Windstream Ohio Inc.,OH,390930712012009,10,1,3,0.76,0
435,435,Frontier Communications Corporation,Frontier Communications Corporation,IN,181359517001048,10,1,6,1,1
436,436,"CenturyLink, Inc.",CenturyLink,VA,510890111001070,12,1,10,1,1
437,437,"HNS License Sub, LLC",HughesNet,SC,450830223024002,60,1,25,3,1
438,438,"ViaSat, Inc.",Viasat Inc,TX,484339503002243,60,1,100,3,1
439,439,"TRANSWORLD NETWORK, CORP",TRANSWORLD NETWORK CORP,AZ,040030009021007,70,1,10,5,1
440,440,"Windstream Iowa Telecommunications, LLC",Windstream Iowa Communications Inc.,IA,190199502003083,42,1,100,8,0
441,441,"HNS License Sub, LLC",HughesNet,IL,171939584002036,60,1,25,3,1
442,442,"Michwave Technologies, Inc.","Michwave Technologies, Inc",MI,260810118041020,70,1,25,10,1
443,443,"HNS License Sub, LLC",HughesNet,MS,280859506002006,60,1,25,3,1
444,444,"HNS License Sub, LLC",HughesNet,LA,220190016004026,60,1,25,3,1
445,445,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,OK,400151620003079,70,1,2,2,0
446,446,"ViaSat, Inc.",Viasat Inc,MI,261530002001254,60,1,35,3,1
447,447,"ViaSat, Inc.",Viasat Inc,MO,290679501003253,60,1,35,3,1
448,448,"BellSouth Telecommunications, Inc.",AT&T Florida,FL,120860021001034,10,1,0.768,0.128,0
449,449,"Brevard Wireless, Inc.",Florida High Speed Internet,FL,120610507031015,70,1,100,100,1
450,450,"ViaSat, Inc.",Viasat Inc,KS,200979691002020,60,1,35,3,1
451,451,"HNS License Sub, LLC",HughesNet,IL,171610228003020,60,1,25,3,1
452,452,"Wisconsin Bell, Inc.",AT&T Wisconsin,WI,550791013003001,12,1,75,20,0
453,453,"VSAT Systems, LLC",Skycasters,NY,360290150022004,60,1,2,1.3,1
454,454,"Great Plains Communications, Inc.","Great Plains Communications, LLC",NE,310779709001078,11,1,20,1,1
455,455,"CMN-RUS, Inc.",Metronet,KY,210670039081003,50,1,1000,250,1
456,456,"HNS License Sub, LLC",HughesNet,OH,391650307001046,60,1,25,3,1
457,457,"Puerto Rico Telephone Company, Inc.","Puerto Rico Telephone Company, Inc.",PR,720034305013015,30,0,0,0,1
458,458,Michigan Bell Telephone Company,AT&T Michigan,MI,261251609001002,10,1,6,0.512,0
459,459,Norcast CommunicationsCorporation,Norcast Telecom Networks,CA,060790127041005,30,0,0,0,1
460,460,GCI Communication Corp.,GCI Communication Corp.,PA,420034626002013,60,0,0,0,1
461,461,"ViaSat, Inc.",Viasat Inc,OR,410170008001020,60,1,100,3,1
462,462,GCI Communication Corp.,GCI Communication Corp.,FL,121270815001006,60,0,0,0,1
463,463,"ViaSat, Inc.",Viasat Inc,TX,481610001002175,60,1,35,3,1
464,464,"ViaSat, Inc.",Viasat Inc,TX,482013425001013,60,1,100,3,1
465,465,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,MO,291119702003001,70,1,2,2,0
466,466,"Windstream Kentucky East, LLC",Windstream Kentucky East LLC,KY,211359304001142,11,1,4,1,0
467,467,"CenturyLink, Inc.",CenturyLink,WA,530630019001050,11,1,10,1,1
468,468,"CenturyLink, Inc.",CenturyLink,WA,530530714113001,12,1,80,40,1
469,469,"Wisper ISP, INC",Wisper ISP,IL,170550408002083,70,1,25,4,1
470,470,"VSAT Systems, LLC",Skycasters,OR,410430308003023,60,1,2,1.3,1
471,471,AT&T California,AT&T California,CA,060730133141134,10,1,6,0.512,0
472,472,Frontier Communications Corporation,Frontier Communications Corporation,IN,181670013002003,10,1,6,1,1
473,473,"VSAT Systems, LLC",Skycasters,PA,420912003051008,60,1,2,1.3,1
474,474,"ViaSat, Inc.",Viasat Inc,OR,410290025002107,60,1,35,3,1
475,475,"HNS License Sub, LLC",HughesNet,NY,360999507004008,60,1,25,3,1
476,476,Phoenix Internet,PhoenixInternet,AZ,040133192021010,70,1,15,1,1
477,477,"Charter Communications, Inc.",Charter Communications Inc,OR,410290004042006,43,1,940,35,1
478,478,GCI Communication Corp.,GCI Communication Corp.,HI,150010213001176,60,0,0,0,1
479,479,"ViaSat, Inc.",Viasat Inc,MN,271630710182026,60,1,100,3,1
480,480,GCI Communication Corp.,GCI Communication Corp.,MO,290414701001067,60,0,0,0,1
481,481,Grand River Mutual Telephone Corp,GRM Networks Inc,MO,290819501004064,12,1,10,1,1
482,482,"VSAT Systems, LLC",Skycasters,FL,120570010023023,60,1,2,1.3,1
483,483,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,CA,060330012002008,70,1,2,2,0
484,484,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,IL,170438412043002,43,1,987,35,1
485,485,"HNS License Sub, LLC",HughesNet,GA,131339503035049,60,1,25,3,1
486,486,"HNS License Sub, LLC",HughesNet,WI,550339701001027,60,1,25,3,1
487,487,"VSAT Systems, LLC",Skycasters,TX,485059504003415,60,1,2,1.3,1
488,488,unWired Broadband Inc,unWired Broadband Inc,CA,060290062011036,70,1,30,7,1
489,489,GCI Communication Corp.,GCI Communication Corp.,NY,360379401001021,60,0,0,0,1
490,490,"HNS License Sub, LLC",HughesNet,PA,420311603003002,60,1,25,3,1
491,491,"VSAT Systems, LLC",Skycasters,KS,200679636002189,60,1,2,1.3,1
492,492,GCI Communication Corp.,GCI Communication Corp.,AR,050479501002107,60,0,0,0,1
493,493,"HNS License Sub, LLC",HughesNet,MT,300310012002055,60,1,25,3,1
494,494,"Wisper ISP, INC",Wisper ISP,KS,200999506003252,70,1,25,4,1
495,495,"ViaSat, Inc.",Viasat Inc,VA,510411006003000,60,1,35,3,1
496,496,"yondoo Broadband, LLC",ProtelServicesInc,MO,291138101003062,40,1,100,100,0
497,497,"HNS License Sub, LLC",HughesNet,ND,380899638003007,60,1,25,3,1
498,498,"VSAT Systems, LLC",Skycasters,AZ,040210008023109,60,1,2,1.3,1
499,499,"HNS License Sub, LLC",HughesNet,OR,410333615001203,60,1,25,3,1
500,500,"Knology of Alabama, Inc.",WOW,GA,132450001001022,42,1,1000,50,1
501,501,"Puerto Rico Telephone Company, Inc.","Puerto Rico Telephone Company, Inc.",PR,720133017002001,12,1,50,4,1
502,502,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,NH,330110002043004,43,1,987,35,1
503,503,GCI Communication Corp.,GCI Communication Corp.,CO,080859666023024,60,0,0,0,1
504,504,"VSAT Systems, LLC",Skycasters,ID,160270209021148,60,1,2,1.3,1
505,505,"ViaSat, Inc.",Viasat Inc,MO,290190019021073,60,1,100,3,1
506,506,GCI Communication Corp.,GCI Communication Corp.,IL,170550403002073,60,0,0,0,1
507,507,"HNS License Sub, LLC",HughesNet,MN,270030502252044,60,1,25,3,1
508,508,"Unite Private Networks, L.L.C.",Unite Private Networks,TX,483030004023000,50,0,0,0,1
509,509,"HNS License Sub, LLC",HughesNet,NJ,340311964024027,60,1,25,3,1
510,510,"HNS License Sub, LLC",HughesNet,IN,180259520002001,60,1,25,3,1
511,511,"CenturyLink, Inc.",CenturyLink,MN,270530239013003,12,1,80,40,1
512,512,Suddenlink Communications,Suddenlink Communications,LA,220499705001068,42,1,150,7,1
513,513,"VSAT Systems, LLC",Skycasters,TX,482999703001053,60,1,2,1.3,1
514,514,"HNS License Sub, LLC",HughesNet,IL,170938901011114,60,1,25,3,1
515,515,"ViaSat, Inc.",Viasat Inc,IA,190852903002044,60,1,100,3,1
516,516,AT&T California,AT&T California,CA,060230108002058,11,1,6,0.512,0
517,517,"VSAT Systems, LLC",Skycasters,IN,180973528001030,60,1,2,1.3,1
518,518,"ViaSat, Inc.",Viasat Inc,AZ,040130822031048,60,1,35,3,1
519,519,"HNS License Sub, LLC",HughesNet,CA,060730009005005,60,1,25,3,1
520,520,GCI Communication Corp.,GCI Communication Corp.,CA,060650451091000,60,0,0,0,1
521,521,"VSAT Systems, LLC",Skycasters,MA,250173512042006,60,1,2,1.3,1
522,522,GCI Communication Corp.,GCI Communication Corp.,PA,420430246003023,60,0,0,0,1
523,523,Frontier Communications Corporation,Frontier Communications Corporation,OH,390099733001006,11,1,12,1,1
524,524,"VSAT Systems, LLC",Skycasters,MI,260439503001106,60,1,2,1.3,1
525,525,GCI Communication Corp.,GCI Communication Corp.,AZ,040159548001846,60,0,0,0,1
526,526,"BellSouth Telecommunications, Inc.",AT&T Florida,FL,121113809023015,11,1,18,0.768,0
527,527,"Public Utility District #2 of Grant County, WA","Public Utility District #2 of Grant County, WA",WA,530250114025006,50,1,1000,1000,1
528,528,"ViaSat, Inc.",Viasat Inc,CO,081259632001501,60,1,35,3,1
529,529,"HNS License Sub, LLC",HughesNet,GA,130119701001061,60,1,25,3,1
530,530,"CenturyLink, Inc.",CenturyLink,VA,515400005023004,12,1,15,0.768,1
531,531,"VSAT Systems, LLC",Skycasters,GA,132779604004018,60,1,2,1.3,1
532,532,"ViaSat, Inc.",Viasat Inc,OH,390852047002020,60,1,35,3,1
533,533,"CenturyLink, Inc.",CenturyLink,MN,271019002002030,12,1,20,1.5,1
534,534,"ViaSat, Inc.",Viasat Inc,CO,080770015015013,60,1,35,3,1
535,535,"HNS License Sub, LLC",HughesNet,IA,191690013011003,60,1,25,3,1
536,536,"TDS METROCOM, LLC",tds metrocom,WI,550250114011018,30,0,0,0,1
537,537,"Excel.Net, Inc.","Excel.Net, Inc.",WI,551170106011043,70,1,25,3,1
538,538,"HNS License Sub, LLC",HughesNet,TN,471550808021012,60,1,25,3,1
539,539,"HNS License Sub, LLC",HughesNet,WI,550831007001064,60,1,25,3,1
540,540,"VSAT Systems, LLC",Skycasters,TN,471190110021121,60,1,2,1.3,1
541,541,"ViaSat, Inc.",Viasat Inc,SC,450070107005043,60,1,35,3,1
542,542,"HNS License Sub, LLC",HughesNet,MO,292179501001112,60,1,25,3,1
543,543,"VSAT Systems, LLC",Skycasters,AL,010730138012068,60,1,2,1.3,1
544,544,StarTouch Broadband,StarTouch Broadband,WA,530270002005079,70,0,0,0,1
545,545,"HNS License Sub, LLC",HughesNet,OH,390759768011085,60,1,25,3,1
546,546,Crown Castle Fiber LLC,Crown Castle Fiber,FL,120810003071005,50,0,0,0,1
547,547,GCI Communication Corp.,GCI Communication Corp.,NV,320050020001029,60,0,0,0,1
548,548,AT&T California,AT&T California,CA,060590114011013,12,1,75,20,0
549,549,Viaero Wireless,"NE Colorado Cellular, Inc",WY,560159579004001,70,1,15,5,1
550,550,WAVELINC WIRELESS,Wavelinc,OH,390339744002047,70,1,50,5,1
551,551,GCI Communication Corp.,GCI Communication Corp.,OH,390130112002122,60,0,0,0,1
552,552,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,PA,420691023001007,10,1,15,1,1
553,553,"VSAT Systems, LLC",Skycasters,TX,481130098032000,60,1,2,1.3,1
554,554,"ViaSat, Inc.",Viasat Inc,MT,300090001003069,60,1,35,3,1
